code,product_name,brands,categories,additives_tags,allergens_tags,ingredients_text,nutrition_grades,image_url,energy_100g,proteins_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,additives_count,allergens_count,nutrient_score
8904327600894,,,Peanut butter cups,['en:e471'],"['en:milk', 'en:peanuts', 'en:soybeans']","Roasted Peanuts (81%), Dark Chocolate (10%), Rice Crisps (2%), Sugar, Salt, Stabilizer (INS471). Allergen Info: Contains Peanuts, Milk and Soya. Peanut Based Spread with Dark Chocolate Proprietary Food-4.2.2.5-Spread)",e,https://images.openfoodfacts.org/images/products/890/432/760/0894/front_en.3.400.jpg,2644.0,21.0,27.0,10.0,49.0,12.0,440.0,8.0,1.0,3.0,4.0
8901246006448,,Del Monte,Tomato Ketchup,,[],,unknown,https://images.openfoodfacts.org/images/products/890/124/600/6448/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8906010500382,,,,,,,,https://images.openfoodfacts.org/images/products/890/601/050/0382/front_en.4.400.jpg,,,,,,,,,,,5.0
8906090572088,,,,,,,,https://images.openfoodfacts.org/images/products/890/609/057/2088/front_en.3.400.jpg,,,,,,,,,,,5.0
8906023649832,Thirumala Curd,Thirumala,yoghurt,[],['en:milk'],Milk solids and Active lactic culture,b,https://images.openfoodfacts.org/images/products/890/602/364/9832/front_en.9.400.jpg,233.0,3.0,4.2,4.2,3.0,1.9,0.1325,,0.0,1.0,5.0
8906137050111,,,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/613/705/0111/front_en.6.400.jpg,,,,,,,,,,0.0,5.0
8906002000111,Pizza Topping Dr.Oetker,,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/600/200/0111/front_en.5.400.jpg,,,,,,,,,,0.0,5.0
8901207032592,,,,,,,,https://images.openfoodfacts.org/images/products/890/120/703/2592/front_en.3.400.jpg,,,,,,,,,,,5.0
8904281903888,,,cooking oil,,[],,unknown,https://images.openfoodfacts.org/images/products/890/428/190/3888/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
7622202025426,Dairy milk,Cadbury,Milk chocolate bar,,[],,e,https://images.openfoodfacts.org/images/products/762/220/202/5426/front_en.3.400.jpg,2227.0,7.8,60.4,57.0,29.2,19.6,2.5,1.0,,0.0,0.0
8906010366575,Masala Pori,Town Bus,Snacks,[],"['en:milk', 'en:mustard', 'en:nuts', 'en:peanuts']","Puffed Rice (44%), Bengal Gram Flour, Rice Flour, Fried Gram Dal, Groundnuts, Garlic, Red Chilli Powder, Turmeric Powder,Red Chilli, Cumin, Mustard, Coriander Powder, Fenugreek, Curry Leaves and Asafoetida. Contains: Nuts (Peanuts) May Contains: Nuts, Milk, Wheat & Sesame.",e,https://images.openfoodfacts.org/images/products/890/601/036/6575/front_en.3.400.jpg,2021.0,10.3,43.0,0.0,28.0,12.3,1.0,,0.0,4.0,4.0
8904004403626,,Haldiram's,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/400/440/3626/front_en.4.400.jpg,,,,,,,,,,0.0,5.0
8901719123290,parle,Parle,Cereal flakes with chocolate,,[],,unknown,https://images.openfoodfacts.org/images/products/890/171/912/3290/front_en.5.400.jpg,,,,,,,,,,0.0,5.0
12721113,,,,,,,,https://images.openfoodfacts.org/images/products/000/001/272/1113/front_en.3.400.jpg,,,,,,,,,,,5.0
8901030976742,Knorr,Knorr,Ramen,,[],,e,https://images.openfoodfacts.org/images/products/890/103/097/6742/front_en.22.400.jpg,1540.0,7.45,61.0,7.73,11.5,5.36,4.84,4.91,,0.0,2.0
7622201415662,Dairymilk crispello,Cadbury,Snacks,"['en:e442', 'en:e476']","['en:gluten', 'en:milk', 'en:sulphur-dioxide-and-sulphites']","Sugar, Cocoa Butter, Milk Solids (14%), Wheat Crispies (12%) (Refined Wheat Flour (Maida), Sugar, Corn Starch, Cocoa Solids, lodised Salt, Palm Kernel Oil, Leavening Agents (450(i). 500), 341 (i))), Cocoa Solids, Lactose, Emulsifiers (442,476). Fours (Natural Nature Ideftical and Artificial (Caramel, Vanilla) Havouring Substances). Allergen Information: Contains Milk, Wheat, Sulphites. May Contain Barley, Soy.",unknown,https://images.openfoodfacts.org/images/products/762/220/141/5662/front_en.3.400.jpg,,,,,,,,,2.0,3.0,5.0
8901207025648,,Dabur,,[],[],"Each teaspoonful (5ml) is prepared from: Herbal extract derived from: Tulasi (Ocimum sanctum, Lf.), Yashti (Glycyrrhiza glabra, Stln. & Rt.), Kantakari (Solanum surattense, Wh. Pl.), Banaphsa (Viola odorata, Fl.), Talispatra (Abies webbiana, Lf.) each 50 mg; Sunthi (Zingiber officinale, Rz.), Pippali (Piper longum, Fr.), Vasaka (Adhatoda vasica, Lf.), Shati (Hedychium spicatum, Rz.) each 25 mg; Pudina (Mentha species, Satva) 3 mg, Madhu 1750 mg, and Excipients q.s. 
Preservatives: Sodium methylparaben IP, Sodium propylparaben IP",unknown,https://images.openfoodfacts.org/images/products/890/120/702/5648/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8901030950933,,,food,,[],,unknown,https://images.openfoodfacts.org/images/products/890/103/095/0933/front_en.4.400.jpg,,,,,,,,,,0.0,5.0
8906009536477,,,en:peanut-butters,,[],,unknown,https://images.openfoodfacts.org/images/products/890/600/953/6477/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8901725132804,,,plam oil,,[],,e,https://images.openfoodfacts.org/images/products/890/172/513/2804/front_en.3.400.jpg,2008.0,5.9,72.7,36.6,18.4,9.1,0.0,0.0,,0.0,2.0
8901719127366,Hide & Seek Choco Rolls,Parle,Biscuit (cookie) snack w chocolate filling,"['en:e322', 'en:e322i', 'en:e500', 'en:e503']","['en:gluten', 'en:soybeans']","HIDE & SEEK CHOCO ROLLS INGREDIENTS CHOCO CREME (40%) [ SUGAR, REFINED OILS (PALMOLEIN PALM OIL), COCOA SOLIDS, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES VANILLA REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, INVERT SUGAR SYRUP, COCOA SOLIDS, 1ODISED SALT RAISING AGENTS (500 (ii), 503 (11)] AND EMULSIFIER OF VEGETABLE ORIGIN [472e] CONTAINS ADDED FLAVOUR (ARTIFICIAL FLAVOURING SUBSTANCES VANILLA CONTAINS WHEAT, SOY BEAN)",unknown,https://images.openfoodfacts.org/images/products/890/171/912/7366/front_en.3.400.jpg,,,,,,,,,4.0,2.0,5.0
8906107170191,Momos Vegetable and Paneer,Prasuma,frozen momos,['en:e631'],"['en:gluten', 'en:milk', 'en:soybeans']","Cabbage, Refined Wheat Flour (Maida), Onion, Paneer, Butter, Carrot, Refined Soyabean Oil, Ginger, Chilli, Spices & Condiments, Flavour Enhancer (INS 631)",c,https://images.openfoodfacts.org/images/products/890/610/717/0191/front_en.3.400.jpg,841.0,5.29,26.0,5.1,8.46,4.66,0.93295,,1.0,3.0,3.0
8901063142619,Britannia nutri choice,Britannia,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/106/314/2619/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8901088072250,,,,,,,,https://images.openfoodfacts.org/images/products/890/108/807/2250/front_en.3.400.jpg,,,,,,,,,,,5.0
8901725007560,,,,,,,,https://images.openfoodfacts.org/images/products/890/172/500/7560/front_en.3.400.jpg,,,,,,,,,,,5.0
8906005611055,cream delite,winkies,choco cake with vanilla cream,,[],,d,https://images.openfoodfacts.org/images/products/890/600/561/1055/front_en.3.400.jpg,0.0,4.8,72.7,32.6,5.9,3.7,0.547,,,0.0,2.0
